,Wikipedia Movie ID,Freebase Movie ID,Movie name,Movie release date,Movie runtime,Movie languages,Movie countries,Movie genres,TMDB_id,TMDB_original_language,TMDB_original_title,TMDB_overview,TMDB_popularity,TMDB_release_date,TMDB_title,TMDB_vote_average,TMDB_vote_count,TMDB_runtime,TMDB_budget,TMDB_IMDB_id,TMDB_genres,Movie box office revenue,Movie release year,log Movie box office revenue,log Movie release year,Movie genres cleaned,Movie genres list,Movie languages cleaned,Movie languages list,Movie countries cleaned,Movie countries list
578,16791637,/m/04068_w,Love at Stake,1988,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",87395.0,en,Love at Stake,"Salem, 1692. The mayor and judge are accusing land owner of witchery in order to grab their land. No one knows that are handsome stranger is a real witch and has evil plans for the town.",1.956,1987-08-01,Love at Stake,6.444,9.0,86.0,0.0,tt0093443,"Fantasy, Comedy, Horror",,1988.0,,7.59488438721652,"Parody, Satire, Comedy","['Parody', 'Satire', 'Comedy']",English,['English'],United States of America,['United States of America']
579,7173668,/m/0h80x5,Chess-Nuts,1932-04-13,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",156469.0,en,Chess-Nuts,"An initially realistic chess game becomes a chaotic, animated quest for the favors of Betty Boop (the black queen) by Bimbo (white king) and others, with elements of bowling and football. Koko appears.",1.343,1932-04-12,Chess-Nuts,6.6,7.0,7.0,0.0,tt0022758,"Animation, Comedy",,1932.0,,7.566311014772463,"Short Film, Family Film, Comedy, Animation","['Short Film', 'Family Film', 'Comedy', 'Animation']",English,['English'],United States of America,['United States of America']
580,18370691,/m/04f1k_q,Sweden Live,1989-02-17,60.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/02h40lc"": ""English Language""}",{},"{""/m/0d2rhq"": ""Concert film""}",708423.0,en,Roxette ‎- Sweden Live,"Sweden Live is the first concert film by Swedish pop music duo Roxette, released on 17 February 1989 on VHS and LaserDisc exclusively in Japan. It features a shortened version of a concert filmed at Himmelstalundshallen in Norrköping, Sweden on 16 December 1988.  It was as later released in the USA in the ""Roxette Boxette"" DVD collection.",0.6,1989-02-17,Roxette ‎- Sweden Live,8.0,2.0,0.0,0.0,,"Documentary, Music",,1989.0,,7.5953872788539725,Concert film,['Concert film'],"Swedish, English","['Swedish', 'English']",,[]
581,4031676,/m/0bdgm4,Independent Lens,,,{},{},{},,,,,,,,,,,,,,,,,,,[],,[],,[]
582,1028671,/m/03_m_1,Devil's Playground,2003-02-04,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jtdp"": ""Documentary""}",30068.0,en,Devil's Playground,"The Devil's Playground is a fascinating and moving documentary about a little-known aspect of Amish life. Amish are not permitted to join the church until their late teens, and have to do so of their own volition. The film explores Rumspringa, wherein young Amish are given the opportunity to explore the ""English"" way of life.",2.923,2002-01-11,Devil's Playground,6.6,32.0,77.0,0.0,tt0293088,Documentary,,2003.0,,7.602401335665818,Documentary,['Documentary'],English,['English'],United States of America,['United States of America']
583,27480248,/m/0c01jp5,Legends of Anika,1956-04-18,87.0,"{""/m/0k0sb"": ""Serbian language""}","{""/m/087vz"": ""Yugoslavia""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",359106.0,sh,Anikina vremena,Based on a story by Nobel Prize-winner Ivo Andrić. When a young man's affair with a married woman ends disastrously he spurns the girl he'd once loved. She reacts to his contempt by becoming the town harlot.,1.4,1954-04-01,Legends of Anika,4.0,4.0,87.0,0.0,tt0173645,Drama,,1956.0,,7.578656850594762,"Romance Film, Drama","['Romance Film', 'Drama']",Serbian,['Serbian'],Yugoslavia,['Yugoslavia']
584,15388340,/m/03m6vb2,A Banda das Velhas Virgens,1979,100.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/015fr"": ""Brazil""}","{""/m/01z4y"": ""Comedy""}",224931.0,pt,A Banda das Velhas Virgens,"Gostoso is the conductor of a female band formed only by old women. When scouring the garbage dump, he becomes the main suspect of a robbery after his wife finds a small bag of jewels, having to do everything to prove her innocence.",1.488,1979-03-25,A Banda das Velhas Virgens,5.3,9.0,100.0,0.0,tt0236010,Comedy,,1979.0,,7.590346945602565,Comedy,['Comedy'],Portuguese,['Portuguese'],Brazil,['Brazil']
585,1378672,/m/04xzt0,Ordinary Decent Criminal,2000,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/09glv8x"": ""Film \u00e0 clef"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",12490.0,en,Ordinary Decent Criminal,"Michael Lynch is a notorious criminal with two wives and a flair for showmanship. He's also a huge embarrassment to the local police, who are determined to bring him down once and for all.",9.835,2000-01-07,Ordinary Decent Criminal,6.14,207.0,93.0,0.0,tt0160611,"Comedy, Thriller",,2000.0,,7.600902459542082,"Crime Fiction, Thriller, Film à clef, Crime Drama, Action/Adventure, Crime Thriller, Action","['Crime Fiction', 'Thriller', 'Film à clef', 'Crime Drama', 'Action/Adventure', 'Crime Thriller', 'Action']",English,['English'],"United States of America, Ireland, United Kingdom, Germany","['United States of America', 'Ireland', 'United Kingdom', 'Germany']"
586,34131426,/m/0hr535b,The Girl Without A Soul,1917-08-13,,{},{},"{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama""}",421278.0,en,The Girl Without a Soul,"The story of two young sisters, one a somewhat demure musician who is in love with a scoundrel who's no good for her, and the other a wild, free spirit who is the object of a shy young carpenter's affections.",1.4,1917-08-13,The Girl Without a Soul,7.0,1.0,50.0,0.0,tt0008004,Drama,,1917.0,,7.558516743045645,"Silent film, Drama","['Silent film', 'Drama']",,[],,[]
587,22643691,/m/05zmg39,Ergens in Nederland,1940-04-12,109.0,"{""/m/02bv9"": ""Dutch Language""}","{""/m/059j2"": ""Netherlands""}","{""/m/01g6gs"": ""Black-and-white"", ""/m/082gq"": ""War film""}",169393.0,nl,Ergens in Nederland,"Mobilization on the brink of the Second World War divides a husband and wife. When lawyer Frans van Loon is called up to join the mine clearance service he doesn't want to worry his wife and keeps it from her. His secretiveness leads her to believe he doesn't love her anymore. She subsequently falls for the charms of an actor. When Frans finds out, a violent quarrel ensues.",0.881,1940-04-19,Somewhere in the Netherlands,4.0,1.0,109.0,0.0,tt0032445,"War, Drama, Romance",,1940.0,,7.570443252057374,"Black-and-white, War film","['Black-and-white', 'War film']",Dutch,['Dutch'],Netherlands,['Netherlands']
588,3917891,/m/0b6qmg,The King and the Clown,,119.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/0hn10"": ""LGBT"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed""}",,,,,,,,,,,,,,,,,,"LGBT, Comedy-drama, Gay, Gay Interest, Drama, Comedy, Gay Themed","['LGBT', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed']",Korean,['Korean'],South Korea,['South Korea']
589,30729485,/m/04j0z21,Alice Through the Looking Glass,1987,73.0,{},"{""/m/03rjj"": ""Italy"", ""/m/0chghy"": ""Australia""}","{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}",176462.0,en,Alice Through the Looking Glass,"Young Alice returns to Wonderland and is on her way to be crowned Queen, but she must dare to cross Chessland first. On her exciting journey, she encounters a magical jester, the feared Jabberwocky, Humpty Dumpty, Tiger Lily, and Tweedledum and Tweedledee.",2.08,1987-01-01,Alice Through the Looking Glass,5.7,15.0,72.0,0.0,tt0101294,"Animation, Family, Fantasy, Adventure, Music",,1987.0,,7.594381242551817,"Family Film, Fantasy, Animation","['Family Film', 'Fantasy', 'Animation']",,[],"Italy, Australia","['Italy', 'Australia']"
590,32789457,/m/0h3pq8x,O Auto da Compadecida,2000-09-10,104.0,{},"{""/m/05r4w"": ""Portugal""}","{""/m/05p553"": ""Comedy film"", ""/m/03k9fj"": ""Adventure""}",40096.0,pt,O Auto da Compadecida,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small in Northeastern Brazil. When they die, they have to be judged by Christ, the Devil and the Virgin Mary before they are admitted to paradise.",9.452,2000-09-15,A Dog's Will,8.395,1022.0,104.0,0.0,tt0271383,"Comedy, Drama, Fantasy",4903192.0,2000.0,15.405396979564793,7.600902459542082,"Comedy film, Adventure","['Comedy film', 'Adventure']",,[],Portugal,['Portugal']
591,24272584,/m/07s5qhf,Bala Nagamma,1942,220.0,"{""/m/09s02"": ""Telugu language""}","{""/m/03rk0"": ""India""}","{""/m/04t36"": ""Musical"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",513337.0,te,Bala Nagamma,"The story is about Bala Nagamma, a young princess. The King prays for progeny and is blessed with children, the youngest of them is named Bala Nagamma. She is married off to Karyavardi Raju. She is kidnapped by Mayala Marathi who turns her into a dog and takes her to his cave. Once there, he tries to take advantage of her. She keeps him away by quoting some Holy Rites and Pujas that she is involved in. She is a prisoner in the cave for fourteen years, during which time the Fakir's mistress, Sangu, becomes jealous of his obsession with Bala Nagamma. In the meantime, her son Balavardi Raju grows up and discovers the truth about his mother.",1.202,1942-03-22,Bala Nagamma,0.0,0.0,138.0,0.0,tt0254982,"Action, Drama, Music",,1942.0,,7.571473648851271,"Musical, Action, Drama","['Musical', 'Action', 'Drama']",Telugu,['Telugu'],India,['India']
592,1641416,/m/05jyrf,A Wild Hare,1940-07-27,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}",144904.0,en,A Wild Hare,"While hunting rabbits, Elmer Fudd comes across Bugs Bunny who tricks and harasses him.",3.972,1940-07-27,A Wild Hare,6.9,43.0,8.0,0.0,tt0033260,"Animation, Comedy",,1940.0,,7.570443252057374,"Short Film, Comedy","['Short Film', 'Comedy']",English,['English'],United States of America,['United States of America']
593,26712095,/m/0bmjlqc,Cheat You Fair: The Story of Maxwell Street,,90.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0jtdp"": ""Documentary""}",,,,,,,,,,,,,,,,,,Documentary,['Documentary'],,[],United States of America,['United States of America']
594,7939249,/m/026ktnx,Night Owls,1930-01-04,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",48889.0,en,Night Owls,Policeman Edgar Kennedy is told by his chief he better stop a string of burglaries that have been happening on his watch or else he will get the sack. He persuades vagrants Stan and Ollie to rob the chief's house so he can regain his reputation by catching them. The policeman promises to later get the boys off. Things do not go as planned.,4.864,1930-01-04,Night Owls,7.347,36.0,21.0,0.0,tt0021182,Comedy,,1930.0,,7.5652752818989315,"Short Film, Comedy, Black-and-white","['Short Film', 'Comedy', 'Black-and-white']",English,['English'],United States of America,['United States of America']
595,22358819,/m/05szq8z,Clash of the Titans,2010-03-26,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03k9fj"": ""Adventure"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",18823.0,en,Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",52.132,2010-03-26,Clash of the Titans,5.883,5888.0,106.0,125000000.0,tt0800320,"Adventure, Fantasy, Action",493214993.0,2010.0,20.016455728224688,7.605890001053122,"Adventure, Remake, Action/Adventure, Fantasy, Drama, Action","['Adventure', 'Remake', 'Action/Adventure', 'Fantasy', 'Drama', 'Action']",English,['English'],"United States of America, United Kingdom","['United States of America', 'United Kingdom']"
596,9962209,/m/02py6p6,A King and His Movie,1986-08-28,100.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/01z4y"": ""Comedy""}",115316.0,es,La película del rey,"Buenos Aires movie director, very fond of the legend of the King of Patagonia and Araucania, decides to make a movie about it. Despite of financial troubles, technical problems, misfortune and desertions, he undertakes the journey to Patagonia for the film with a second-rate actor company. Neglected by the producer and shortly after by the company, he will make the movie alone, in a surreal landscape like mad.",1.672,1986-08-28,A King and His Movie,5.5,6.0,103.0,0.0,tt0089794,"Comedy, Drama",,1986.0,,7.593877844605118,"Drama, Indie, World cinema, Comedy","['Drama', 'Indie', 'World cinema', 'Comedy']",Spanish,['Spanish'],Argentina,['Argentina']
597,1748912,/m/05sxb6,The Killers,1964-05-30,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/02xh1"": ""Film noir"", ""/m/02n4kr"": ""Mystery""}",24229.0,en,The Killers,"A hit man and his partner try to find out why their latest victim, a former race-car driver, did not try to get away.",10.866,1964-07-07,The Killers,6.919,156.0,93.0,0.0,tt0058262,"Crime, Mystery",,1964.0,,7.582738488914411,"Thriller, Crime Fiction, Drama, Film noir, Mystery","['Thriller', 'Crime Fiction', 'Drama', 'Film noir', 'Mystery']",English,['English'],United States of America,['United States of America']
598,9855320,/m/06_yck7,La Guerra la gano yo,1943,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/01g6gs"": ""Black-and-white""}",766187.0,es,La guerra la gano yo,A grocer gets rich speculating on the shortages generated by World War II until he suffers the consequences firsthand.,0.6,1943-09-14,La guerra la gano yo,5.0,1.0,68.0,0.0,tt0121334,Comedy,,1943.0,,7.57198844937744,Black-and-white,['Black-and-white'],Spanish,['Spanish'],Argentina,['Argentina']
599,706803,/m/034f7w,G.I. Jane,1997-08-22,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",4421.0,en,G.I. Jane,"In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect.",25.64,1997-08-19,G.I. Jane,6.435,1523.0,125.0,50000000.0,tt0119173,"Action, Drama",97169156.0,1997.0,18.39196389396952,7.599401333415815,"Action, Drama","['Action', 'Drama']",English,['English'],United States of America,['United States of America']
600,32804099,/m/0h3r5f3,Cinta Pertama,2006,115.0,{},{},"{""/m/07s9rl0"": ""Drama""}",429840.0,id,Cinta Pertama,"Alya who is already engaged to Abi, actually doesn't love him and prefers Sunny, who is her first love. Unfortunately, love is unspoken until they go their separate ways.",0.993,2006-12-07,First Love,7.0,2.0,87.0,0.0,tt1068228,"Drama, Romance",,2006.0,,7.603897968521881,Drama,['Drama'],,[],,[]
601,25716411,/m/09v3b9w,Typhoon Club,1985,115.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gw5n2f"": ""Japanese Movies""}",108634.0,ja,台風クラブ,"Offering a caustic immersion into the lives of disaffected junior high students on the cusp of adulthood, the film takes place over the five-day period before, during, and after a ferocious, seemingly-liberating typhoon, which six of the students endure while marooned in their school.",8.444,1985-08-31,Typhoon Club,6.6,34.0,115.0,0.0,tt0088222,Drama,,1985.0,,7.59337419312129,"Drama, Romance Film, Japanese Movies","['Drama', 'Romance Film', 'Japanese Movies']",Japanese,['Japanese'],Japan,['Japan']
602,29508267,/m/0fph2t0,Too Outrageous!,1987,105.0,{},"{""/m/0d060g"": ""Canada""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",262890.0,en,Too Outrageous!,"A sequel to the 1977 film Outrageous! Too Outrageous! is about the further adventures of Robin Turner, a gay hairdresser-turned-drag queen nightclub performer.",1.464,1987-10-16,Too Outrageous!,0.0,0.0,105.0,0.0,tt0094165,,,1987.0,,7.594381242551817,"Comedy film, Drama","['Comedy film', 'Drama']",,[],Canada,['Canada']
